,id,name,symbol,slug,num_market_pairs,date_added,max_supply,circulating_supply,total_supply,platform,cmc_rank,price,volume_24h,percent_change_1h,percent_change_24h,percent_change_7d,market_cap
749,5382,ELYSIA,EL,elysia,5,2020-03-30T00:00:00.000Z,7000000000.0,2428487650.0,7000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x2781246fe707bb15cee3e5ea354e2154a2877b16'}",750,0.00240604092725,568914.84175321,-2.94523737,-8.49322997,1.48190468,5843040.6772211725
750,1876,Dentacoin,DCN,dentacoin,17,2017-08-11T00:00:00.000Z,7899848965678.0,528105296887.0,7899848965678.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x08d32b0da63e2C3bcF8019c9c5d849d7a9d791e6'}",751,1.110400225e-05,212117.01692023,-0.27140053,-4.22670729,4.33602471,5864082.404870166
751,93,42-coin,42,42-coin,5,2014-01-14T00:00:00.000Z,,41.99995212,41.99995212,,752,137930.6924322681,5702.50026316,-4.17062353,-8.97790302,18.91055583,5793082.478033707
752,2655,Monero Classic,XMC,monero-classic,5,2018-04-20T00:00:00.000Z,,19176436.19105911,19176436.19105911,,753,0.31565452033057,93371.29629753,4.09592655,6.74602647,22.85742743,6053128.767538546
753,3826,TOP,TOP,top,12,2019-03-28T00:00:00.000Z,,5150266133.819998,20000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xdcD85914b8aE28c1E62f1C488E1D968D5aaFfE2b'}",754,0.00112029515002,221622.24509563,-3.4489292,-1.93848824,2.86147407,5769818.1710308
754,502,Carboncoin,CARBON,carboncoin,1,2014-08-02T00:00:00.000Z,,15392022543.93637,15392022543.93637,,755,0.00036911763982,0.0,-4.10136255,-9.38523701,12.93131158,5681467.033474025
755,8066,YIELD App,YLD,yield-app,2,2020-12-22T00:00:00.000Z,300000000.0,32694984.0,33320346.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xF94b5C5651c888d928439aB6514B93944eEE6F48'}",756,0.17444332581487,920965.56858733,-0.47663239,2.5513949,5.71072835,5703421.746423962
756,2714,Nexty,NTY,nexty,1,2018-05-07T00:00:00.000Z,180000000000.0,157177714004.20572,180000000000.0,,757,3.592121102e-05,0.07192945,-5.52591317,-7.4100878,83.72882119,5646013.832386283
757,6195,Unitrade,TRADE,unitrade,9,2020-08-04T00:00:00.000Z,,25321029.2240101,50000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x6f87d756daf0503d08eb8993686c7fc01dc44fb1'}",758,0.22136652035329,1165201.38243413,-2.71564395,-8.13907977,13.44361403,5605228.131083082
758,45,CasinoCoin,CSC,casinocoin,4,2018-01-16T00:00:00.000Z,,39999536852.75,39999536872.75,,759,0.00014058351577,10239.54671199,-6.93018128,2.46442633,0.50333816,5623275.519931276
759,3354,TRONCLASSIC,TRXC,tronclassic,2,2018-09-27T00:00:00.000Z,,465107478370.0,1000000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xad5fe5b0b8ec8ff4565204990e4405b2da117d8e'}",760,1.196998357e-05,0.0,-5.53344225,-7.43029942,22.20612507,5567328.87437303
760,2933,BitMart Token,BMX,bitmart-token,3,2018-07-13T00:00:00.000Z,,173636765.8511857,657032734.6164984,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x986EE2B944c42D017F52Af21c4c69B84DBeA35d8'}",761,0.03204673762872,1667649.94642102,-2.29760215,-1.70657446,20.19904006,5564491.877932437
761,7227,APY.Finance,APY,apy-finance,9,2020-09-29T00:00:00.000Z,,14749184.33697788,100000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x95a4492F028aa1fd432Ea71146b433E7B4446611'}",762,0.37669123596209,680450.62294685,-4.34460497,-16.66411961,6.23632015,5555888.4773288965
762,3126,ProximaX,XPX,proximax,6,2018-08-08T00:00:00.000Z,,6097456550.0,9000000000.0,,763,0.00087258274839,134322.71284165,-6.11990095,-17.45216801,-2.87791157,5320535.394587608
763,3722,TEMCO,TEMCO,temco,3,2019-02-04T00:00:00.000Z,6000000000.0,3266853927.953603,6000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x2fc246aa66f0da5bb1368f688548ecbbe9bdee5d'}",764,0.00167771188245,1838488.5277623,-0.8629879,-10.30595099,32.39845757,5480839.653156215
764,6801,TriumphX,TRIX,triumphx,3,2020-08-31T00:00:00.000Z,10000000000.0,12342380.0,10000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x056354F3Ff20743aa4c0DA365603871c7000b081'}",765,0.44193935449864,850345.16917634,-11.30316824,-21.78142777,-77.90966742,5454583.4501769245
765,405,DigitalNote,XDN,digitalnote,4,2014-06-24T00:00:00.000Z,10000000000.0,4917780280.660128,5094621385.099864,,766,0.00110639593748,73235.48460383,-4.14414726,-9.46008745,-15.37471333,5441012.123941619
766,1899,YOYOW,YOYOW,yoyow,4,2017-08-19T00:00:00.000Z,,490240954.08638,1038040424.66502,,767,0.01145794209691,1718552.87109042,-4.09680446,3.87169809,24.96411998,5617152.465455656
767,3683,AEN Smart Token,AENS,aen-smart-token,4,2019-01-09T00:00:00.000Z,4000000000.0,701557510.538978,4000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xD38dE88687172BDE440755b5237987e4A87c23A7'}",768,0.00776382446515,63065.37733746,-12.32367413,0.35877291,1.34509939,5446769.364032246
768,3631,FOAM,FOAM,foam,10,2018-12-11T00:00:00.000Z,,307477096.375822,1000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x4946fcea7c692606e8908002e55a582af44ac121'}",769,0.01763847893047,22226.17303968,-9.60362881,-19.90391101,-7.26026964,5423428.28602703
769,4957,Minter Network,BIP,minter-network,9,2020-04-22T00:00:00.000Z,10000000000.0,3277839393.0,3483048960.0,,770,0.001644181499,30683.5762256,3.92841284,1.04400181,15.44734087,5389362.88666399
770,5200,Gleec,GLEEC,gleec,14,2020-02-04T00:00:00.000Z,,12776794.5642125,20916258.20312406,,771,0.42234862791939,719956.9947678,-4.35403659,-10.35398978,10.2160642,5396261.653403069
771,4020,USDQ,USDQ,usdq,3,2019-06-18T00:00:00.000Z,,5523007.45933294,5531632.504218,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x4954db6391f4feb5468b6b943d4935353596aec9'}",772,0.97624917705748,125.31986462,-3.91651397,-4.82164616,-3.55989863,5391831.487056106
772,8004,Mirrored Tesla,mTSLA,mirrored-tesla,1,2020-12-15T00:00:00.000Z,0.0,6221.448619,6221.448619,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x21cA39943E91d704678F5D00b6616650F066fD63'}",773,866.9293215544488,5699.49044106,-0.41727655,-0.27177607,22.42579597,5393556.230355533
773,7311,Beefy.Finance,BIFI,beefy-finance,1,2020-10-06T00:00:00.000Z,80000.0,72000.0,80000.0,"{'id': 1839, 'name': 'Binance Smart Chain', 'symbol': 'BNB', 'slug': 'binance-coin', 'token_address': '0xCa3F508B8e4Dd382eE878A314789373D80A5190A'}",774,74.56672063169437,47403.42649317,-2.27257861,5.55104899,-7.28806991,5368803.885481995
774,2307,Bibox Token,BIX,bibox-token,19,2017-12-24T00:00:00.000Z,,87533664.27,241075947.27,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xb3104b4b9da82025e8b9f8fb28b3553ce2f67069'}",775,0.061161480088,4418026.4306191,-3.11631869,-6.78975308,14.13193388,5353688.464279282
775,3795,ZEON,ZEON,zeon,3,2019-03-15T00:00:00.000Z,,29239906267.1832,50000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xe5b826ca2ca02f09c1725e9bd98d9a8874c30532'}",776,0.00018252640307,60674.26584168,-0.3554788,-3.37777112,-22.30648148,5337054.9170529
776,7501,Wootrade,WOO,wootrade,22,2020-10-23T00:00:00.000Z,,197617728.055915,3000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x4691937a7508860f876c9c0a2a617e7d9e945d4b'}",777,0.02689589336489,4141699.35153693,-2.19669226,7.24568254,18.15662054,5315105.340803721
777,2305,NAGA,NGC,naga,13,2017-12-23T00:00:00.000Z,,71960164.81416984,77910266.15769064,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x72dd4b6bd852a3aa172be4d6c5a6dbec588cf131'}",778,0.07352747499982,3749.21703489,-1.61975174,2.41433982,-17.53241159,5291049.2193567995
778,4804,ROOBEE,ROOBEE,roobee,12,2019-10-17T00:00:00.000Z,5400000000.0,2454370689.243799,5400000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xa31b1767e09f842ecfd4bc471fe44f830e3891aa'}",779,0.00213769604969,92193.54632546,-4.4766793,-6.06234588,-4.93985248,5246698.5268713925
779,4958,Precium,PCM,precium,3,2019-11-22T00:00:00.000Z,,747525000.0,750000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x6096d2460cf5177e40b515223428dc005ad35123'}",780,0.00703111058543,387640.98617295,-5.27460584,-6.84758568,5.32312294,5255930.94037356
780,4075,CryptoFranc,XCHF,cryptofranc,5,2019-07-02T00:00:00.000Z,,4726000.0,4726000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xb4272071ecadd69d933adcd19ca99fe80664fc08'}",781,1.09828034446533,145260.47817717,-2.51435844,-3.14768544,-4.85338275,5190472.907943149
781,3838,Esportbits,HLT,esportbits,1,2019-04-03T00:00:00.000Z,,23013360.29523229,303843731.9279572,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xa809d363a66c576a2a814cdbfefc107c600a55f0'}",782,0.22492362574045,0.0,-0.0495106,-0.22605534,-24.52264899,5176248.438074959
782,8001,Mirrored Apple,mAAPL,mirrored-apple,1,2020-12-15T00:00:00.000Z,,37812.52676,37812.52676,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xd36932143F6eBDEDD872D5Fb0651f4B72Fd15a84'}",783,136.78749439819347,24804.17760842,-0.41651349,1.17680897,1.32983839,5172280.792365041
783,4746,Quiztok,QTCON,quiztok,5,2020-04-28T00:00:00.000Z,12000000000.0,356861628.0,12000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xa00a4d5786a6e955e9539d01d78bf68f3271c050'}",784,0.01444741303251,2822705.34240943,1.18836291,-2.45183627,4.66211817,5155727.335169936
784,1807,Santiment Network Token,SAN,santiment,5,2017-07-12T00:00:00.000Z,,63293578.95697954,83337000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x7c5a0ce9267ed19b22f8cae653f198e3e8daf098'}",785,0.08108021450928,34608.91978535,-1.43636149,-8.45667412,-8.78057476,5131856.958891952
785,5868,STATERA,STA,statera,10,2020-07-19T00:00:00.000Z,101000000.0,83704875.29086822,83714473.56612305,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xa7DE087329BFcda5639247F96140f9DAbe3DeED1'}",786,0.06113623887907,186997.47910576,-2.25288754,-17.24762954,-16.52753534,5117401.251125284
786,2558,Insights Network,INSTAR,insights-network,2,2018-03-02T00:00:00.000Z,300000000.0,196753507.9,282692352.4403,,787,0.02569600835204,6207.5528562,-6.74767528,-20.34819137,22.84536415,5055779.782291569
787,2371,United Traders Token,UTT,uttoken,3,2018-01-11T00:00:00.000Z,,37548998.7798553,69403130.9798553,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x16f812be7fff02caf662b85d5d58a5da6572d4df'}",788,0.1349560020606,300.14043206,-2.07302098,-7.8769262,11.05208845,5067462.756707619
788,4805,VNDC,VNDC,vndc,8,2019-11-07T00:00:00.000Z,,101920252781.0,118691454400.0,"{'id': 1839, 'name': 'Binance Chain', 'symbol': 'BNB', 'slug': 'binance-coin', 'token_address': 'VNDC-DB9'}",789,4.969189359e-05,33.84983775,-0.07953578,19.20765471,33.40055248,5064610.355859353
789,1392,Pluton,PLU,pluton,11,2016-09-17T00:00:00.000Z,20000000.0,851999.5,20000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xd8912c10681d8b21fd3742244f44658dba12264e'}",790,5.94610316746508,307480.49710306,-3.89419432,-6.71166418,-6.59314681,5066076.925628664
790,6955,Dollars,USDX,dollars,1,2020-09-08T00:00:00.000Z,,4832694.81989192,4936220.97722386,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x2f6081e3552b1c86ce4479b80062a1dda8ef23e3'}",791,1.03745350730116,101464.69649567,-2.34370023,2.39709045,5.42572231,5013696.19061302
791,7412,UniLend,UFT,unilend,10,2020-10-14T00:00:00.000Z,100000000.0,10800000.0,100000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x0202Be363B8a4820f3F4DE7FaF5224fF05943AB1'}",792,0.4645229648349,753338.46906701,-4.13613536,4.54402066,-0.62077708,5016848.02021692
792,2429,Mobius,MOBI,mobius,5,2018-01-19T00:00:00.000Z,,515082884.0023694,888000000.0,,793,0.00969830191135,88809.72941822,-6.41134493,-13.08984696,32.92335969,4995429.3184238495
793,2827,Phantasma,SOUL,phantasma,9,2018-05-28T00:00:00.000Z,,56542635.3235,96302327.0,"{'id': 1376, 'name': 'Neo', 'symbol': 'NEO', 'slug': 'neo', 'token_address': 'ed07cffad18f1308db51920d99a2af60ac66a7b3'}",794,0.08820511798268,191777.96462649,3.9438107,17.45238705,27.25813959,4987349.819760968
794,8,Feathercoin,FTC,feathercoin,14,2013-05-03T00:00:00.000Z,336000000.0,304280520.0,304280520.0,,795,0.01618015674476,15116.96054482,-3.15133161,-9.89555092,3.51137957,4923306.5079770805
795,5641,BackPacker Coin,BPC,backpacker-coin,1,2020-05-28T00:00:00.000Z,,5926440.0,5926440.0,,796,0.82942815446111,68946.91033308,-4.17062327,-9.46465197,-2.25497364,4915556.191724501
796,3040,CanonChain,CZR,cononchain,2,2018-07-31T00:00:00.000Z,,582212719.2777778,1618033988.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x0223fc70574214f65813fe336d870ac47e147fae'}",797,0.00845345832746,0.0,-5.52591317,-7.4100878,22.48588079,4921710.960131862
797,1983,VIBE,VIBE,vibe,2,2017-09-25T00:00:00.000Z,267000000.0,260136426.55995375,267000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xe8ff5c9c75deb346acac493c463c8950be03dfba'}",798,0.0188249162863,131055.61607366,-4.10138376,-7.59048341,10.79800433,4897046.453008357
798,2578,TE-FOOD,TONE,te-food,3,2018-03-10T00:00:00.000Z,1000000000.0,473056498.0,1000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x2ab6bb8408ca3199b8fa6c92d5b455f820af03c4'}",799,0.00967795950392,39646.09304763,-15.17791949,-26.25656475,-11.10443452,4578221.6307102125
799,4360,FABRK,FAB,fabrk,2,2019-09-12T00:00:00.000Z,,4794443396.556404,55000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x12683dc9eec95a5f742d40206e73319e6b9d8a91'}",800,0.00102081278347,0.0,-0.04581214,-0.22123527,-0.0232161,4894229.108828104
800,5079,apM Coin,APM,apm-coin,11,2019-12-27T00:00:00.000Z,,361875000.0,1812500000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xc8c424b91d8ce0137bab4b832b7f7d154156ba6c'}",801,0.0134794102587,647056.15181646,-2.65436227,-10.45837827,18.89034872,4877861.587367062
801,3739,Constant,CONST,constant,1,2019-03-19T00:00:00.000Z,,50706.12,56035.99,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x4983f767b1bc44328e434729ddabea0a064ca1ac'}",802,95.78989606185552,0.0,-5.5038203,-7.40127224,22.48588079,4857133.964499974
802,3918,Safe,SAFE,safe,2,2019-05-17T00:00:00.000Z,,20835499.35,29600000.0,,803,0.23256690623745,108940.75470995,16.55870392,-7.4766444,4.29310463,4845647.623741901
803,5479,UCA Coin,UCA,uca-coin,25,2020-04-20T00:00:00.000Z,,1586585918.2282894,5265293584.888264,,804,0.00303698351323,85959.64974097,-1.85402602,-11.87950333,-8.70007373,4818435.275982196
804,4841,suterusu,SUTER,suterusu,8,2019-11-22T00:00:00.000Z,,1624038000.0,10000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xAA2ce7Ae64066175E0B90497CE7d9c190c315DB4'}",805,0.00295541661811,268063.73019382,3.48197756,3.85381033,13.47110072,4799708.893642128
805,2658,Smart MFG,MFG,smart-mfg,4,2018-04-20T00:00:00.000Z,,295233455.7289087,868459135.7414333,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x6710c63432a2de02954fc0f851db07146a6c0312'}",806,0.01631469145297,34986.32700354,19.32603102,44.36371649,-9.69655624,4816642.736811224
806,2314,Cryptopay,CPAY,cryptopay,1,2017-12-28T00:00:00.000Z,,68372850.0,90414745.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x0ebb614204e47c09b6c3feb9aaecad8ee060e23e'}",807,0.07037392742674,1254.36195251,-5.53344223,-7.5152459,-10.27243172,4811665.98385938
807,5429,DEAPcoin,DEP,deapcoin,7,2020-04-10T00:00:00.000Z,30000000000.0,882771017.068,30000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x1a3496c18d558bd9c6c8f609e1b129f67ab08163'}",808,0.00543093900585,123701.20889566,-0.0420543,0.5679296,8.04290159,4794275.549828477
808,2605,BnkToTheFuture,BFT,bnktothefuture,10,2018-03-22T00:00:00.000Z,,729969999.3247391,1000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x01ff50f8b7f74e4f00580d9596cd3d0d6d6e326f'}",809,0.00648534361995,260638.09900205,-2.80861542,-11.64700664,-4.9254631,4734106.277875603
809,2847,Abyss,ABYSS,abyss,17,2018-06-07T00:00:00.000Z,,228664903.23688188,508628132.04106945,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x0e8d6b471e332f140e7d9dbb99e5e3822f728da6'}",810,0.02078554883714,541476.87678466,-1.43936407,20.29850077,69.57597523,4752925.513570101
810,1864,Blox,CDT,blox,12,2017-08-07T00:00:00.000Z,,674579184.17,1000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x177d39ac676ed1c67a2b268ad7f1e58826e5b0af'}",811,0.00699268273044,193042.07647148,-4.04906315,-12.74977547,2.32639283,4717118.211459863
811,4621,dForce USDx,USDX,dforce-usdx,2,2019-12-30T00:00:00.000Z,,4750254.8043,4750254.8043,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xeb269732ab75a6fd61ea60b06fe994cd32a83549'}",812,0.98798345677457,15790.88829352,-1.54057917,-1.89542208,-1.21067009,4693173.162112323
812,7460,Alpha Quark Token,AQT,alpha-quark-token,3,2020-10-20T00:00:00.000Z,30000000.0,2505250.0,30000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x2a9bDCFF37aB68B95A53435ADFd8892e86084F93'}",813,1.84482490472862,3259374.7498334,-6.00270855,-9.37457486,-0.83003378,4621747.592571375
813,2251,IoT Chain,ITC,iot-chain,16,2017-12-06T00:00:00.000Z,,87214657.4756,99999999.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x5e6b6d9abad9093fdc861ea1600eba1b355cd940'}",814,0.05392092343936,2522048.42867583,-2.39906789,-11.12071752,29.88762631,4702694.868531834
814,2666,Effect.AI,EFX,effect-ai,4,2018-04-23T00:00:00.000Z,,252168527.31599998,650000000.0,"{'id': 1765, 'name': 'EOS', 'symbol': 'EOS', 'slug': 'eos', 'token_address': 'effecttokens'}",815,0.01846016584889,85792.58938961,-0.59048486,-17.30008573,-6.39929357,4655072.836123708
815,1755,Flash,FLASH,flash,1,2017-06-26T00:00:00.000Z,900000000.0,900000000.0,900000000.0,,816,0.00516764695747,116.25683942,-4.10136255,-15.42622121,-16.7609568,4650882.261723
816,573,Burst,BURST,burst,3,2014-08-30T00:00:00.000Z,2158812800.0,2112935390.0,2112935390.0,,817,0.0021987318411,21190.95179175,-4.15977802,-10.03537619,14.87350656,4645778.320180047
817,6283,Blocery,BLY,blocery,7,2020-08-07T00:00:00.000Z,1000000000.0,54534936.7888444,1000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xf8aD7dFe656188A23e89da09506Adf7ad9290D5d'}",818,0.08528264769311,443183.17939928,-6.1095603,0.38196485,0.88565754,4650883.80112904
818,3986,StakeCubeCoin,SCC,stakecubecoin,19,2019-06-03T00:00:00.000Z,18000000.0,8053167.75187097,9352167.75187097,,819,0.61536580137474,12270.88969849,-3.06210279,-4.184803,13.85795179,4955644.027235293
819,2001,ColossusXT,COLX,colossusxt,7,2017-09-29T00:00:00.000Z,,12553974792.284609,12595016619.321959,,820,0.00036911763982,75.40321726,-4.08773524,-9.38634302,12.96727292,4633893.54568787
820,4298,Rapidz,RPZX,rapidz,4,2019-10-17T00:00:00.000Z,,1717661819.837328,5000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x68350d30d9f58c81aaaa41929f1bfc52fff4ea49'}",821,0.00269957617116,7966.21255014,0.03412304,-3.76939401,97.22291714,4636958.918944172
821,5305,BTSE,BTSE,btse,5,2020-03-12T00:00:00.000Z,200000000.0,4354711.0,165904711.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x666d875c600aa06ac1cf15641361dec3b00432ef'}",822,1.0579330782973,78903.05746899,-3.58956947,-25.11430723,31.38306526,4606992.813325114
822,3371,MIR COIN,MIR,mir-coin,8,2018-10-02T00:00:00.000Z,1300000000.0,780627480.525,1300000000.0,,823,0.00591521229947,860466.62093833,-0.96651234,-4.0365198,-0.9918899,4617577.2741057575
823,2473,All Sports,SOC,all-sports,12,2018-01-27T00:00:00.000Z,,1499865881.6973062,1500000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x2d0e95bd4795d7ace0da3c0ff7b706a5970eb9d3'}",824,0.00305925093782,89395.58672019,1.11637195,-3.5506927,17.3505569,4588466.105186705
824,7024,Tixl [NEW],TXL,tixl-new,3,2020-09-12T00:00:00.000Z,899994670.0,54075497.0,900000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x8eEF5a82E6Aa222a60F009ac18c24EE12dBf4b41'}",825,0.08465325436152,332771.47985275,-4.63529964,-18.86095805,36.99143525,4577666.802266612
825,3754,EveryCoin ,EVY,everycoin,10,2019-02-20T00:00:00.000Z,,9380000000.0,88800000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xeed3ae7b0f8b5b9bb8c035a9941382b1822671cd'}",826,0.00051211333114,658129.02057814,29.7596444,-28.55162725,81.17227408,4803623.0460932
826,2318,Neumark,NEU,neumark,7,2017-12-28T00:00:00.000Z,1500000000.0,33862096.92294287,66379937.0571177,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xa823e6722006afe99e91c30ff5295052fe6b8e32'}",827,0.13492459355817,8397.93310239,-0.08984544,0.21224619,13.10365288,4568829.664355425
827,1777,CryptoPing,PING,cryptoping,1,2017-07-03T00:00:00.000Z,,8999635.0,9999999.0,,828,0.50236910779437,38288.7515259,-4.1581554,3.63461105,-5.268972,4521138.605424985
828,7742,88mph,MPH,88mph,1,2020-11-22T00:00:00.000Z,,113274.0,230896.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x8888801af4d980682e47f1a9036e589479e835c5'}",829,40.06266776410517,995877.17355684,-6.39910272,-10.28847665,-4.62665867,4538058.628311249
829,6937,JustLiquidity,JUL,justliquidity,8,2020-09-08T00:00:00.000Z,1000000.0,158381.99028271,963148.10248,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x5580ab97F226C324c671746a1787524AEF42E415'}",830,28.57144740700005,472871.1133847,-4.83865547,-8.64722366,-16.14015034,4525202.705578442
830,3507,MicroBitcoin,MBC,microbitcoin,1,2018-10-26T00:00:00.000Z,210000000000.0,188777000000.0,188777000000.0,,831,2.393996715e-05,156.32113589,-5.53344222,-7.43029935,-18.5292499,4519315.17867555
831,3099,Lynx,LYNX,lynx,4,2018-08-06T00:00:00.000Z,92000000000.0,76970317808.1,77871867787.2,,832,5.842378446e-05,0.0,-4.12986568,-9.09383665,10.66444742,4496897.257438134
832,3515,DEX,DEX,dex,5,2018-10-29T00:00:00.000Z,,191542290.51,1892996914.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x497bAEF294c11a5f0f5Bea3f2AdB3073DB448B56'}",833,0.02324612705869,167005502.78185993,-4.22971779,-16.83833216,-17.89760289,4452616.422307972
833,4277,DECOIN,DTEP,decoin,5,2019-08-22T00:00:00.000Z,140000000.0,54088226.23584772,75562033.46135116,,834,0.08576152497814,35882.86514039,9.67395284,-12.35890022,7.87317443,4638688.765348942
834,2863,HOLD,HOLD,hold,1,2018-08-13T00:00:00.000Z,,704821304.7828076,923453365.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xd6e1401a079922469e9b965cb090ea6ff64c6839'}",835,0.00629818566607,3447.76473127,-5.52591317,-7.4100878,22.60117455,4439095.438923834
